AlsoNoticed,BFROid,Class,County,Date,Environment,LocationDetails,Month,NearestRoad,NearestTown,NoName,Number of Records,Observed,OtherStories,OtherWitnesses,Season,SightingId,State,Submitted,TimeAndConditions,Title,URL,YearGroup,YearofSighting
,669,Class B,Harney County,,"Area was thick, ponderosa, and douglas fir. It was at the edge of a long narrow meadow, that opened between the trees. Elevation was about 7000ft. Location is in a mountainous area, but the area of the sighting was relatively flat. approximately 15 miles",Near the King Mountain lookout East of highway 20 north of the town of Burns,November,Hwy 20,Burns,,1," While elk hunting with a friend,we decided to head back to the truck because it was geting dark. We both got the terrifying feeling we were being watched and followed. I heard a very loud frightening sream. The sounds were continuous for at least five mi",,We were elk hunting. No alcohol or drugs.,Fall,2502,Oregon,"Submitted by witness on Saturday, January 02, 1999.",,Two hunters got the terrifying feeling they were being watched and followed,http://www.bfro.net/GDB/show_report.asp?id=669&PrinterFriendly=True,1975,1975
,10034,Class B,Crook County,,"This specific area is fir forest, but very nearby there are areas of large ponderosa pine (very parklike), mountain mahogany, and juniper/sage. The area is cut by numerous spring-fed streams that flow year round as well as intermittent runoff creeks. Appr","This occurence took place in the Ochoco National Forest in the Maury Mountains. The incident was below the Tower Point fire lookout, near the intersection of F.S. 16 and F.S. 1750",November,Hwy. 380,"Prineville, OR",,1,   This incident took place during the first Oregon elk season in 1989.My hunting partner had business to tend to in town and had to take leave of our camp for a day.  He had taken my truck and left me at camp with his truck and camper.  <BR><BR>   I depa,,None,Fall,2458,Oregon,"Submitted by witness on Wednesday, December 15, 2004.","Time:approx 11:00 amWeather: temp upper 30''s, low 40''s. Gray and overcast but dry.",Hunter hears wood-on-wood knocking,http://www.bfro.net/GDB/show_report.asp?id=10034&PrinterFriendly=True,1989,1989
,687,Class B,Linn County,,"We were going through a forested area. I don''t really know where we were, except that it was north of Eugene, Oregon and south of Washington.","North of Eugene, Oregon on a secondary highway. Not sure which one.",November,,,,1," A friend and I were driving toward Canada on a secondary highway in Oregon.  It was dusk and we were travelling at about 55 to 60 mph. in a 1989 Ford Escort.  We went past something on the road.  It was hunched over eating something on the road, right in",,"We were driving down the highway, talking and listening to music.",Fall,2568,Oregon,"Submitted by witness Judi J. on Monday, November 16, 1998.",,Massive animal seen hunched over eating something in the middle of the road,http://www.bfro.net/GDB/show_report.asp?id=687&PrinterFriendly=True,1992,1992
"About 10 minutes after the incident, me and my buddy (as well as the 3 other hunters) saw elk running about 1/4 mile from the screaming location. We all commented about how ""spooked and confused"" they appeared.",7957,Class B,Columbia County,,Clearcut bordered by a patch of timber and heavy jackfirs.,Vernonia Rd. to Clear Crk. Rd. to Columbia River Mainline. North to Rocky Pt. Rd. and West approx. 3/4 mile.R5W- T4NThis is approx 3.5 miles north of Four Corners on Hwy 26.,November,Clear Crk. Rd.,Four Corners/ Hwy 26,,1," My partner and myself were elk hunting in the ""Saddle Mountain Unit."" It was approximately one hour after daylight. We were standing near our vehicle on a pullout off an old logging road trying to spot elk. I then heard a loud wailing scream tapering off","To the south of here, my ex father - in - law claims to have seen one in hunting season quite a few years back. He told me the story 20 years ago and still has a very vivid account of the sighting as it lasted quite a few minutes.(please note that I am no","Two, although other hunters we had talked to heard the screams while they were travelling in their pickup with the radio on!",Fall,2451,Oregon,"Submitted by witness on Tuesday, February 10, 2004.","About an hour after daylightClear, calm , no wind",Two hunters hear repeated loud screams.,http://www.bfro.net/GDB/show_report.asp?id=7957&PrinterFriendly=True,2003,2003
a tree torn to shreds about 8 feet up all around it,25533,Class B,Douglas County,,second growth douglas fir damp and mossy,off hwy 138 w half mile south of elkton turnwest across umpqua river proceed a mile turn right on camp cr road up in the hills,November,camp creek road,elkton,,1," While collecting mushrooms i came across a huge footprint. The area was thick with brush'', and knowing i didn''t believe i saw what i saw.   my hair still stands with the thought ...my friend and i will never forget. the print was indented and around 18",,me and my friend,Fall,2479,Oregon,"Submitted by witness on Sunday, February 22, 2009.",around 2.overcast,Two men mushroom picking find large footprint and snapped tree near Elkton,http://www.bfro.net/GDB/show_report.asp?id=25533&PrinterFriendly=True,2006,2006
"I would think our area was way too settled with people for something like this to occur; however, 24 hours before our encounter (evening of Nov 12th) we experienced a very severe wind/rain storm and much of Marion County lost power for approx. 13 hours ov",16624,Class B,Marion County,,There are 26 or so houses situated directly on a small lake that is inhabited by large numbers of waterfowl and fish.,"We are a quiet, rural neighborhood located south of Aurora, OR. Our neighborhood is rural/semi-rural surrounded by a lot of orchards and farms that stretch all the way down to Silver Falls to the south, the Cascades to the east and to the Coast Range to t",November,99E,Aurora OR,,1," Nov 13th, 2006: 9:00 pm, dark, rainy and cold. My husband and I had just put our oldest son to bed, and were settling down to watch TV in our living room.  My husband heard ""someone"" screaming ""bizarrely"", very loud far off across our lake, so he opened","No, none.",Just my husband. Thankfully my son didn''t hear it. It was hair-raising. I plan on calling neighbors today. The houses across the lake must have heard this as well.,Fall,2570,Oregon,"Submitted by witness on Tuesday, November 14, 2006.","Nine pm almost exactly. Quite dark around the lake. Cold (45? or so), light rain. We had a severe storm 24 hours previously (see comment about that).","Couple south of Aurora hears repeated screams, encounter with dog",http://www.bfro.net/GDB/show_report.asp?id=16624&PrinterFriendly=True,2006,2006
Sighting at first appeared be a naked jogging man.,3559,Class B,Crawford County,,Dirt road with thick (possible state) forest on either side.,"Pennsylvania, 40 miles SE of Erie, in Crawford County, near Warren County. Not sure of the road or exact location, since this story was related to me by a friend in 1974. The incident occurred several years before, around 1971 or so.",November,,,,1," My friend John and a buddy had gone out drinking, but he said they were not drunk. He was driving his friend home, and in his words, his friend lived ""way out on a ridge in the middle of nowhere."" Apparently they had to drive for a ways down lonely dirt",,Driving home,Fall,2674,Pennsylvania,"Submitted by witness on Saturday, August 23, 1997.",,"Two men driving home in the early morning hours, spot a hair covered man running along the road.",http://www.bfro.net/GDB/show_report.asp?id=3559&PrinterFriendly=True,1970,1970
Prior to that my brother reported that he heard some screams in the woods and someting followed him late one night when he was walking home up that dirt road.At the time I didn''t think much of it.,24301,Class B,Potter County,,Mixed hardwoods.Some pine and hemlock.The area had been logged off shortly before then so most the timber was younger growth.There was about a foot of snow on the ground.the temperature was in the twenties.,"It was about 3 miles south on 872 from route 6. Just as 872 starts as a long hill ,there is a dirt road that leads off to the left.Right were the dirt road meets the hyway climb that hill to the top..that is were the event occured.",November,872,"Coudesport,Sweden valley",,1, My incident occurred on the second day of deer season 1986 or 87. I was hunting alone in the afternoon and the woods were quiet. It was the second day of antlered deer season and I was surprised I didn''t hear any shooting. I was near the top of a ravine,Only what is already on this site.,No.,Fall,2715,Pennsylvania,"Submitted by witness on Wednesday, July 30, 2008.",about 3.00-3.30pm,"Man remembers hearing strange vocalizations and seeing a hairy, upright figure while hunting in Sweden Valley",http://www.bfro.net/GDB/show_report.asp?id=24301&PrinterFriendly=True,1986,1986
"The valley was silent, except for it.",2784,Class B,Clearfield County,,pine and oak forest/valley,Unknown - driven to the area by a relative.,November,I don''t know.,Clearfield,,1," First, a little information on me.  I am 36 and grew up in western NY; where I spent a lot of time hunting, hiking and camping in the woods. I spent four years in the US Marines, where I spent most of my time in the field. Every year I return home for de","No. I have returned to hunt PA, but don''t tell people of my incident.",My Dad/Hunting,Fall,2666,Pennsylvania,"Submitted by witness on Monday, July 09, 2001.",Late afternoon to DuskCold and snowy,Hunter/police officer hears late afternoon vocalizations and breaking branches near Clearfield,http://www.bfro.net/GDB/show_report.asp?id=2784&PrinterFriendly=True,1993,1993
"There was apparently two creatures. I would guess with in 1/2 mile of my location. one creature was to my far left where the valley tappers at that end, the other was to my far right at the opposite end of the valley. These creatures were communicating, w",24799,Class B,Wilson County,,"It was the typical mixed hard woods of TN. Very thick, dense cover with a maximum visibility of 100 yards. I was on a ridge line below a saddle between to high hill tops. This property is privately owned and is land locked (no road frontage) our access ru",The location is in the north eastern part of Middle Tn. It''s only half an hour to an hour away from the cumberland plateau area. It was in greenvale tn. in wilson co. No further directions please,November,Greenvale rd. Approximately 1 mile,Lascasas,,1,I heard a series of screams/howls that are not of ANY animal I know to be in the state of TN.,None. I''ve never heard anything like it before or sense. Except for the recordings provided by your site here. I can never forget those sounds.,"It was just myself. I was deer hunting. The woods had been eerily still. No birds, squirrels, deer, or coyote howls. No movement or noise all morning.",Fall,2863,Tennessee,"Submitted by witness on Thursday, September 25, 2008.","It was mid morning, overcast and cold",Hunter hears loud uknown vocalizations near Greenvale,http://www.bfro.net/GDB/show_report.asp?id=24799&PrinterFriendly=True,2006,2006
No,29794,Class B,Cheatham County,,WMA property. The area I hunt overlooks a creek. With a clear cut opposite side of the creek. This clear cut is very thick and at least 7 years old. Back up the creek there are several ridges that lead down to the creek. To the left of my spot there us an,Very end of the main road leading thru the WMA property This is the only WMA property in the county.,November,,ashland city,,1," I heard 2 distinct wood knocks in am area that I had hunted for 7 years. I sit on the ground at the exact same spot every year. It was the saturday after thanksgiving around 9am sunny and around 45 degrees. The area is very active with wild life, deer, t",No,No,Fall,2796,Tennessee,"Submitted by witness on Tuesday, July 05, 2011.",Mid morning,Deer Hunter hears possible wood knocks in the Cheatham Wildlife Management Area,http://www.bfro.net/GDB/show_report.asp?id=29794&PrinterFriendly=True,2008,2008
,4139,Class B,Panola County,,Mostly pine forest with low-lying river bottom and swamp.,Approximately 8 miles West of FM 31 between Deadwood and Gary.,November,,,,1," I am a 42 year old computer systems administrator who lives in East Texas on my 133 acre farm with my wife and two teenage children. Although I was born in the big city, I have spent the majority of my life in the country and I am an avid outdoors man as",,Hunting.,Fall,2979,Texas,"Submitted by witness Steve on Sunday, November 30, 1997.","For some reason, even prior to this incident, we always referred to this area as one of the most ""unfriendly feeling"" spots we had ever hunted.",Hunting party loses bagged deer to unknown predator.,http://www.bfro.net/GDB/show_report.asp?id=4139&PrinterFriendly=True,1992,1992
Did not see what was making the noises. At one time I heard a very deep growl.,10277,Class B,Burleson County,,Wooded. There are stock tanks all around. My deer blind sets about 25 yards from one. There are farms all around the property.,,November,FM3058 east of Caldwell.,Caldwell,,1," This blind is the most remote blind on the 3,000 acre lease. The land consists of a couple of open fields, but is mostly heavily wooded. The blind I was in always has a lot of activity around it. You will see deer, bobcats, armadillos, coyotes, rabbits,",I don''t know. If anyone on the lease has experienced anything I haven''t heard about it.,,Fall,2874,Texas,"Submitted by witness on Monday, January 17, 2005.",Began about 7:A.M. 40F - clear.,"Loud, unseen animal torments deer hunter two days in a row",http://www.bfro.net/GDB/show_report.asp?id=10277&PrinterFriendly=True,2003,2003
"We saw nothing, though I did look in the morning.",10800,Class B,San Jacinto County,,There is a small lake and a lot of marsh in the area.,,November,Hwy 150,Coldspring,,1," It was the evening before thanksgiving and as we have done for many years our extended family went camping near our parents  retirement home in Coldspring. There had been very bad weather the day before, bad enough that we considered not going; it was ve","Yes, strange sounds and smells, sometimes overwhelming odors. Wood knocking and inappropriate bird calls. Possible prints and hairs, a lot of that feeling of being watched.","Myself and the two other adult women in the camp. Making camp, cooking dinner.",Fall,3005,Texas,"Submitted by witness on Sunday, February 27, 2005.","11pm, cold and wet",Campers hear loud vocalizations in Sam Houston National Forest,http://www.bfro.net/GDB/show_report.asp?id=10800&PrinterFriendly=True,2004,2004
"One thing that is curious, did the sound of my hunting buddy blowing the Wapiti cow call attract something, and why was it not afraid of human voices or the fire. It was obviously afraid of gunfire. Another thing I forgot to mention is the flashlights wer",1690,Class B,Yakima County,,Location already stated above. The flora was thick north slope Tamarack and Douglas Fir. Longitude and Latitude are easily found given the location provided above.,"North slope of Divide Ridge, South of Rimrock lake, north of Strobach Springs at the ""headwaters"" of Short and Dirty Creek.",November,,,,1," I will begin by saying that I am an avid extreme hunter and outdoorsman as is my companion on this trip.  We have hunted together for many years through all sorts of terrain and conditions, and have developed a certain uncanny sense for each other and th",,,Fall,3605,Washington,"Submitted by witness on Saturday, April 03, 1999.","Approximate elevation 2000 ft., 18 in. of snow about 4-5 in. of fresh.Cold, about 25 degrees, no wind.",Hunters hear unusual animal stalking them at night.,http://www.bfro.net/GDB/show_report.asp?id=1690&PrinterFriendly=True,1996,1996
"On a hunting trip a couple of years prior to this encounter, my friend and I had found an elk carcass decomposing very close to the area where we heard the unusual sounds. My friend had also shot a deer in this area. Both of these are mentioned to show th",24714,Class B,Lewis County,,"A pocket of old growth timber, mostly douglas fir with natural understory of green vegetation. The ridge from where the sounds occurred had a mixture of large timber and thick second growth fir beyond that.","From FR 23 heading south, turn right on Road 2504. About a mile in, there is a closed road on the right hand side. You must then hike in about 1.5 miles (following the left fork) up to its end. That''s where the encounter occurred.",November,FR 23,Randle,,1, My brother and I were out for a weekend of deer hunting in one of my favorite haunts in the Gifford Pinchot Nat. Forest.  A couple years back we had found a closed road that lead up to an enchanting pocket of old growth forest which allowed for decent vi,,Only my brother and myself.,Fall,3340,Washington,"Submitted by witness No on Wednesday, September 10, 2008.","During the afternoon. Weather was mild, cool and skies somewhat overcast.",Two hunters hear vocalizations they cannot identify near Randle,http://www.bfro.net/GDB/show_report.asp?id=24714&PrinterFriendly=True,1998,1998
I was elk hunting but there was very little elk sign in this area.,7038,Class B,Lewis County,,"Alpine and scrub trees. Above 6,000 feet elevation.",North of packwood on Tatoosh ridge.,November,Hwy 12,Packwood,,1, Hello <BR><BR>     I''d like to start out by saying I''m not a believer.  I now consider myself a skeptic.  I started out on 01 Nov 02 on my very first elk hunt.  All my friends told me to go and hunt in Packwood.  So being in the Army I did a good map r,NO,just myself,Fall,3331,Washington,"Submitted by witness B. W. on Tuesday, October 07, 2003.",Around noon. Sunny day.,Large footprints found in snow above Packwood,http://www.bfro.net/GDB/show_report.asp?id=7038&PrinterFriendly=True,2002,2002
"Just that right before everything got really quiet and still, and when whatever it was growled/roared it wasn''t nearly as loud as it could have been",9850,Class B,Mason County,,"Some clear cuts around the area. Lots of pine trees around where we were at, but not old growth. The creek usually has a big fishing hole there, but it was flooded that day.","Coming from Highway 101 take Matlock exit, take a left before the store on a dirt road, go past a house that has solar panels on top, go about 1-2 miles and take a left on the road that goes down towards Bingham Creek.",November,Shelton-Matlock Road,Matlock,,1," It was early November 2002. My buddy and I went fishing on Bingham Creek in the Matlock area. It was in the early afternoon. It was a snowy day, and I was kind of suprised that it was snowing so early. We were fishing in hip waders, my friend was about 2",,My buddy who was also in the creek fishing,Fall,3364,Washington,"Submitted by witness on Wednesday, November 24, 2004.","Afternoon, snow on the ground",Two fishermen hear tree knocking and low roar,http://www.bfro.net/GDB/show_report.asp?id=9850&PrinterFriendly=True,2002,2002
"Thinking about it later, the electric drill was vibrating wood very severely, which I was holding down against a wooden table, on a wooden porch. The sound from this table vibrarting was a deeper pounding, which might have been enough over the course of 3",5725,Class B,Pierce County,,Flat with large trees and clearings. Gravel roads and housing does exist here and there. Several ponds as well.,Witness wishes the location to be kept confidential,November,edited,"Graham, WA",,1," It was about 7:30 on Friday the 15th of November. It had been dark for a couple hours and had been raining all day. I was wood working on my front porch. Several houses exist in the woods around me, but the properties are large and wooded, and civilizati","I know someone else who was fishing at Benboow Lake State Park several miles SE of me. He was with his Dad and were walking a well known trail when they heard a similiar call. I feaked them both out. I played the sound I downloaded for him, and his reacti",No,Fall,3420,Washington,"Submitted by witness on Monday, January 27, 2003.",Rainy and Dark,Man hears loud vocalization while woodworking on his porch,http://www.bfro.net/GDB/show_report.asp?id=5725&PrinterFriendly=True,2002,2002
"The woods seamed quiet that morning, like the woods hadn''t woke up yet, like the mornings before.",9811,Class B,Lewis County,,Clear cut /noise came from the stand of trees next to it.,,November,,mossy rock,,1," On 11/12/04 my husband and I were hunting in the Mossy Rock, WA area in a clear cut next to a stand of timber, (This was about 6 days after opening day of Elk season.) It was about 0710, and a clear, dry, morning. Rob, my husband, was about 50 yards from",,two,Fall,3328,Washington,"Submitted by witness on Saturday, November 20, 2004.",11/12/04 about 0700 clear dry morning,Hunters hear early morning vocalizations near Mossy Rock,http://www.bfro.net/GDB/show_report.asp?id=9811&PrinterFriendly=True,2004,2004
"Yes, I had another incident, about a year prior, I had explained what had happened to a BFRO researcher before. This happened I believe in October, November of 2006.I was walking my dog, the area consists of a paved road, and on either side there is prett",22816,Class B,Kitsap County,,"The area behind our community consists of large wooded area, mostly large cedar, alder, and doug fir, also there is a new golf course that is nearby.",,November,Indianola Rd NE,Indianola,,1," I wanted to report this now. I should of the first incident I had.<BR>This was on a cool morning, Sunday. I remember the day because I work earlier on Sunday''s than the rest of the week. It was November, 2007.  I was up a little before 5AM and then let",I have read other encouters near Indianola.,Just my dog and I.,Fall,3289,Washington,"Submitted by witness on Sunday, January 06, 2008.","5:00 AM, Clear night, the moon was out, full moon.",Possible vocalizations near Indianola,http://www.bfro.net/GDB/show_report.asp?id=22816&PrinterFriendly=True,2007,2007
I felt a presence on the way out on the second day.,25194,Class B,Skamania County,,"pine forest, open natural parks, adjacent to lava flow with lava tubes and caves to the south.",Fire road 66 in the south prairie,November,fire road 66,between carson and guller wa,,1," Well, I must admit to being rather surprised to ever find myself to be putting together a ""report"" of big foot activity.<BR><BR> With that said, I would like to share with you folks my experience this fall during the 2008 late muzzle loading hunt in Wash",none that I know of as I''m not a resident of the area.,My son.,Fall,3469,Washington,"Submitted by witness No on Sunday, December 21, 2008.","midday, dusk of the 25th and morning of the 26th.",Father and son hear a wood knock and find large human-like barefoot tracks while hunting near Trout Lake,http://www.bfro.net/GDB/show_report.asp?id=25194&PrinterFriendly=True,2008,2008
Didn''t take note of it until after the incident and we were heading back down the trail.....but along with the usual chewed stumps of mushrooms along the trail we found many uprooted with the tops bitten off. I found this unusual for a couple of reasons.,28485,Class B,Mason County,,Forest near flowing water.,Olympic National Forest just East of the Mount Skokomish Wilderness on Big Creek Trail 827.1,November,2419,Hoodsport,,1," On Friday the 5th of November 2010, my family and I decided to go hiking near Lake Cushman. I typically go hiking alone as it gives me opportunity to gather my thoughts and enjoy the outdoors. Seeing as how my wifes birthday was coming up she managed to",No. But then again I wouldn''t know how to begin a conversation on the subject.,4 including myself.,Fall,3354,Washington,"Submitted by witness on Monday, November 08, 2010.","Late morning. Cool, overcast, drizzle, heavy mist with low visibility.",Possible daytime encounter by a family hiking near Lake Cushman,http://www.bfro.net/GDB/show_report.asp?id=28485&PrinterFriendly=True,2010,2010
The shadow was not near the ground. It seemed up right.,28959,Class B,Snohomish County,,"forested golf course, to the east is part of the 18 hole course. To the west is woods.","2nd hole short 9 course, to the west in a draw.",November,,Marysville,,1, I was golfing alone at the Battle Creek golf course on Veterans Day at about noon. I was just going to play the short 9 hole par3 course. There were very few people on the course and only 4 cars in the parking lot including mine. A woman and her son (abo,no,Only the family but not sure if they experienced anything I did.,Fall,3512,Washington,"Submitted by witness on Monday, March 07, 2011.",noon,Golfer smells awful odor and sees upright shadowy figure on Washington State golf course,http://www.bfro.net/GDB/show_report.asp?id=28959&PrinterFriendly=True,2010,2010
,16564,Class B,Washington County,,,,November,Troll Hill Rd.,Township of Erin,,1," [Investigators''s interview notes begin here. The witness did not write up the story himself.]<BR><BR><BR>On November 9th, 2006,  the local media in southeastern Wisconsin ran a story about a possible sighting near Holy Hill. <BR>The story refered to the",,,Fall,3653,Wisconsin,"Submitted on Friday, November 10, 2006.","0130 hrs, 55 degrees",Deer carcass nabbed from pickup truck in Erin (Hwy 167 at Station Way),http://www.bfro.net/GDB/show_report.asp?id=16564&PrinterFriendly=True,2006,2006
lot of deer in the area and thickets and lot of shrub brush in the woods. My son is deer hunting the area yet and I told him to keep me posted of new tracks or hair in the thickets.,3350,Class B,Allen County,1,About 1/8 mile off rd.small hills and valleys and several large woods one with a creek bed in it.also noticed high voltage tension lines in the area also a clearing from a underground gas line.the best way to decribe the area is to say that it like rollin,,November,"St.Rt.117, Allen County, Ohio.",Lima,,1," <img src=""/GDB/CNTS/OH/AE/print1.jpg"" align=""right"" vspace=""10"" hspace=""10"">The ground was real hard. We found a total of maybe 20 tracks. There is a factory that produces pork rinds in the area and you could smell this all around this area.  This is a g",,,Fall,2126,Ohio,"Submitted by witness J. S. on Saturday, December 04, 1999.",,large footprints found.,http://www.bfro.net/GDB/show_report.asp?id=3350&PrinterFriendly=True,1999,1999
There are also several trees that have been twisted at about the five foot level.,28525,Class B,Cook County,2,Heavily wooded.,Bachelors Grove Cemetery which is near the intersection of 143rd Street and Ridgeland Avenue.,November,143rd Street,Midlothian,,1, The following on-site interview was conducted by Stan Courtney on the 2nd of Nov 2010. The first name of the witness has been changed. <BR><BR>Stan - How long have you been coming out here?<BR><BR>Mark - I''ve been coming out here longer than I want to s,"Numerous stories of footsteps, howls, growls, objects being thrown at hikers.","Yes, two",Fall,1141,Illinois,"Submitted by witness on Thursday, November 18, 2010.",Cool and clear.,Possible vocalizations and stick structures found in Bachelors Grove Cemetery,http://www.bfro.net/GDB/show_report.asp?id=28525&PrinterFriendly=True,2010,2010
Lack of Game,13033,Class B,Crook County,2,Black Hills pine ridges flat grass bottoms aspen and small oaks.,From Sundance Wyoming east on I-90 take Moskie Road county 207 to Grand Canyon Road north to Williams Gulch Road.,November,Williams Gulch Road FS,Sundance,,1,It was the second day of deer season and I was going to try my luck in the Black Hills. It''s the last chance hunt in this part of Wyoming for deer. There was a good snow a few days before. I had an old 64 Ford van and I put a shanty heater in it though t,Years later my brother heard screams where the Grand Canyon Road meets the Sand Creek bridge.,none,Fall,3742,Wyoming,"Submitted by witness on Friday, November 11, 2005.",just after dark 6:00-7:00 PM,Local hunter hears multiple screams after dark outside Sundance,http://www.bfro.net/GDB/show_report.asp?id=13033&PrinterFriendly=True,1998,1998
,16520,Class B,Coconino County,3,Night temperature was approx 35 degrees in a ponderosa pine forest setting. Lake was 50 yards from campsite.,from payson you take Hwy 260 to the rim lakes turn off FR 300 then take FR 105 to Spillway Campground.,November,Highway 260,Payson,,1, I heard the same sounds described in the Aug 2006 report at Bear Lake.  I was camping at Spillway Campground located in Apache-Sitgreaves.  This is located close to Woods Canyon Lake. Our actual campsite was about 50 yards from the lake itself. I''m fami,"Yes, there was a report from the Bear Lake Area near Woods Canyon Lake.",,Fall,170,Arizona,"Submitted by witness on Sunday, November 05, 2006.",Nighttime- approx. 2:00 am,Possible vocalizations heard at Woods Canyon Lake,http://www.bfro.net/GDB/show_report.asp?id=16520&PrinterFriendly=True,2006,2006
Nothing.,16648,Class B,Moffat County,4,"Rolling sagebrush hills, liberally covered with scrub oak on the ravine hillsides, transitioning into steeper mountains with aspen stands on the north facing slopes. Elevation was about 7000 feet, give or take 1000 feet depending upon exact location.","At the southern end of the Danforth Hills, on private property known as the Morgan Creek Ranch, owned by the Colowyo Coal Company. This property is part of the Colorado Division of Wildlife''s Ranching for Wildlife program, and is actually known as Morgan",November,"CR 32, Hwy 13","23 mi north of Meeker, 26 mi s. of Craig",,1," While hunting in Moffat County, Colorado, my wife and I both heard a sound that was inexplicable to either of us. There is no doubt in my mind that what I was hearing was a vocalization of some sort. I have spent my entire life in Colorado, and spent qui",Nothing.,"One other witness that I know of. We were both hunting, and as such, were stalking quietly through the environment.",Fall,689,Colorado,"Submitted by witness on Thursday, November 16, 2006.","About 7:30 AM. The sun was over the horizon, but only by about 1/2 hour. Winds were fairly calm, slightly cloudy, with a temperature of about 35 degrees F.",Hunter reports possible vocalizations in the Danforth Hills near Meeker,http://www.bfro.net/GDB/show_report.asp?id=16648&PrinterFriendly=True,2006,2006
,23367,Class B,Marshall County,4,Aspen forests filled with alder and hazelnut underbrush interspersed with open grass covered swamp.,This took place in the aspen woods about 15 road miles NW of Middle River MN. Just N/NE of an area known as Nelson''s Slew. It was a Wildlife Management Area of the MN Dept. of Natural Recourses.,November,Hwy 32,Middle River,,1, I was hunting for Whitetailed deer through the forests and swamps of Northwestern Minnesota.  As I entered another peice of woods after crossing a swamp I jumped a deer.  It ran off a few jumps and stopped.  I raised my gun and fired.  Misfire!  Off the,No,Just Myself,Fall,1690,Minnesota,"Submitted by witness on Thursday, March 13, 2008.",Late Morning. Overcast skies. No shadows visible.,Hunter has a close but brief encounter in a hazelnut bog near Middle River,http://www.bfro.net/GDB/show_report.asp?id=23367&PrinterFriendly=True,1978,1978
"Nothing else noted at that specific location, but some years later a caver from the same group was with me at another bizarre event. About six miles to the south west of this camp location we found an unknown cave in a remote grazing area. The entrance wa",25062,Class B,Pendleton County,5,"Second growth hard wood forest, approaching 100 years or more in age.",,November,Rte. 33/55 from Seneca Rocks to Harman,"Seneca Rocks, 7 miles as crow flies",,1," On November 5th, 1994, I and six other cavers got together to do some ridgewalking and camping along several miles of limestone exposed on the east side of Seneca Creek, in the Seneca Creek Back Country. This is a remote and heavily forested section of t","Only the reports on BFRO, but I''m very familiar with the area and can almost pinpoint each of the siting locations by the description alone.","Seven cavers all together, we had been sitting around the fire talking, finished with our evening meal.",Fall,3704,West Virginia,"Submitted by witness on Monday, November 17, 2008.","10:30 p.m. Clear but dark night. Moon had set and heavy forest blocked our the starlight. No houses for miles, only camp fire light to go buy. Clear weather, crisp but not yet cold (by WV standards).",Cave explorers recall bizarre experiences while camping in the Seneca Creek Backcountry,http://www.bfro.net/GDB/show_report.asp?id=25062&PrinterFriendly=True,1994,1994
"There is a large Elk run that runs down hill into ravine on north and south side of creek, steep hill side, lots of dead Elk carcasses that year found in woods, way more than usual. I found four myself in 1/2 mile radius",23305,Class B,Routt County,7,"High mountains, difficult access, deep ravine that Derby creek runs through, heavily forested both sides if drainage, willows in bottom of drainage",The area is the Derby Creek drainage system near Stump park.,November,Highway 131,"Bond, Colorado",,1, We were hunting third split rifle in section 26 of Flat tops in 2005. I had not seen many Elk in area this year. I hunted an area I had seen Elk before in the early morning by myself and saw nothing. My brother Greg got up late and went to same area. He,Wood knocking on other side of saddle in same year,"Over 8-10 people in area with us, hunting guides from local out fitter not with us, others in our camp and group",Fall,712,Colorado,"Submitted by witness on Tuesday, March 04, 2008.","Dusk, the weather was cold and clear. This was third split of Elk rifling hunting season.",Hunter hears loud vocalization and is nearly trampled by a spooked Elk north of Burns,http://www.bfro.net/GDB/show_report.asp?id=23305&PrinterFriendly=True,2005,2005
Just the sound! No tracks or visual contact with the animal making the noise.,562,Class B,Lewis And Clark County,10,"Spruce, pine and other conifers. There are some dense lentic and lotic sites in the area. The sound as I best could remember came from down in that area. I believe that would be correct! I remember an old powerline to the North or NE of that. Not much for","The area was a large section of land between the Indian Meadows USFS Trailhead, Copper Creek and Landers Fork Drainages. I believe the USGS 7.5 minute quadrangle maps list an Elk Tail Park and show an airstrip. The occurrence took place 1/2 to 1 mi west o",November,Highway 200,"Lincoln, Montana",,1," After, reviewing the Lincoln, Montana incident near Stonewall Mountain. I decided to write you the following report. About 8-10 years ago 6 (six) of us were hunting south of Indian Meadows trailhead. We were basically hunting across the rough and timbere",All kinds of stories from this area once one starts talking to various people of the area. I don''t have the time right now to add to this section right now.,"Six witnesses, Hunting Elk and hiking through the country. Four men and two ladies.",Fall,1826,Montana,"Submitted by witness on Wednesday, November 01, 2000.",Afternoon 2 - 4 PM Partly cloudy with sun. No current snow or rain. Some areas very dense and hard to see next to you! Dark in there!,Hunting party reports frightening vocalization,http://www.bfro.net/GDB/show_report.asp?id=562&PrinterFriendly=True,1990,1990
,10249,Class B,Burlington County,11,scattered scrub oaks tall pines borders a swamp,within 5 miles of batsto,November,542,batsto,,1," October 1994 wharton forest. I picked up my hunting buddy at his house and went to his hunting spot. When i parked to let him out we decided to waste some time and b.s. It was early morning,dark and very still. We stood outside the truck talking when som",,one witness to the load noise,Fall,1941,New Jersey,"Submitted by witness on Thursday, January 13, 2005.",,"Night time sighting in Wharton State Forest, within five miles of Batsto",http://www.bfro.net/GDB/show_report.asp?id=10249&PrinterFriendly=True,1995,1995
